ride_id,pickup_lat,pickup_lng,drop_lat,drop_lng,distance_km,hour_of_day,is_peak_hour,day_of_week,solo_fare,cluster_size,shared_fare,rider_rating,driver_rating
ride_212,19.05506012189865,73.00151642595821,19.157715484149104,73.02432307320416,11.66,2,0,1,18.65,1,18.65,3.9,4.8
ride_213,19.11488899100791,72.93296051771615,19.23419341169527,72.99011059990923,14.56,3,0,0,25.1,3,17.57,4.0,4.3
ride_214,19.128895182003497,72.94360272998149,19.017844191730873,72.85668630415411,15.36,4,0,1,26.2,1,26.2,3.6,4.2
ride_215,19.007830786762902,72.95556045599471,19.029735155009316,72.92421441673821,4.1,19,1,2,11.94,1,11.94,4.1,4.3
ride_216,19.015879979737107,72.9257199884274,18.923461516505096,72.85773713354286,12.52,6,0,6,20.69,3,14.48,3.9,4.8
ride_217,18.972828956176414,72.90264520135604,18.85731224521345,72.9770703534511,15.04,22,0,2,23.76,3,16.63,4.1,4.7
ride_218,19.201394716764085,72.90731264347541,19.149416471721725,72.97633589212592,9.27,9,1,0,22.36,1,22.36,4.1,4.0
ride_219,18.940908900376954,72.8895037058652,18.87830393693668,72.91043689682152,7.3,11,0,1,13.35,1,13.35,4.5,4.6
ride_220,19.08484446142267,72.97334224457559,19.162614294800267,72.8786542288848,13.18,13,0,3,23.87,2,20.29,4.3,4.1
ride_221,18.977780344816164,73.02513108581381,18.918217934804144,73.09283674258127,9.72,15,0,5,15.21,1,15.21,3.5,4.6
ride_222,19.197326592391256,72.83915443444205,19.234320260246253,72.74811816258332,10.41,16,0,1,17.01,3,11.91,3.7,4.6
ride_223,19.154840353270604,72.8782430428564,19.200646135697465,72.83188011511426,7.05,13,0,0,12.76,1,12.76,3.8,4.4
ride_224,19.096181427202808,73.00401176349942,19.02792429389047,73.10802118970888,13.31,17,1,1,33.25,4,18.29,4.2,4.8
ride_225,19.11623727672437,72.76198311467049,19.03750689934648,72.73563979568732,9.18,21,0,4,16.25,2,13.81,4.8,4.5
ride_226,19.179593683844793,72.85693003359512,19.13202207299544,72.77433733113484,10.16,4,0,1,16.18,1,16.18,4.4,4.9
ride_227,18.96350948233898,73.00161084370924,18.93707235993329,73.05733347396155,6.56,12,0,6,10.88,4,5.98,3.8,4.9
ride_228,19.054330647219068,72.81861541407193,19.117512340764566,72.86605073447892,8.61,17,1,4,23.57,2,20.03,3.6,4.3
ride_229,19.153201129653702,72.92850826767636,19.080600350861395,72.83896455067988,12.4,13,0,6,19.01,2,16.16,3.6,4.4
ride_230,18.990038114198423,72.86439552066403,18.899520721538533,72.88931004695806,10.4,2,0,1,18.09,2,15.38,4.9,4.8
ride_231,19.050408322775702,72.79536109139218,19.158108750786354,72.75339103200278,12.76,20,1,5,29.29,1,29.29,3.5,4.6
ride_232,19.138346896646866,72.82632556981638,19.25158048617361,72.87767290972852,13.7,21,0,0,23.1,4,12.71,4.2,4.7
ride_233,19.21230142187191,72.83753519647978,19.269616094231484,72.77318897758113,9.29,21,0,2,14.66,2,12.46,4.8,4.5
ride_234,19.143501066181507,72.90453146346206,19.26013163663549,72.99637383276401,16.16,18,1,0,35.66,1,35.66,4.1,4.2
ride_235,18.965050259218803,72.78666045263397,19.081659832424243,72.76245017694355,13.21,11,0,2,20.53,3,14.37,4.0,4.0
ride_236,19.19958463605105,72.77499542712843,19.283879582472032,72.80027956526943,9.74,19,1,5,26.1,2,22.18,3.8,4.2
ride_237,18.93538934818333,72.92003724609685,18.96623649070953,72.82096057327666,10.97,16,0,5,18.35,2,15.6,3.5,4.9
ride_238,18.92716848796967,72.77151659620914,18.89791838033977,72.88702609572914,12.58,10,1,5,31.56,4,17.36,4.5,4.6
ride_239,19.08627356703655,72.81169936360584,19.062752410320822,72.75753002553627,6.26,12,0,0,12.13,3,8.49,5.0,4.9
ride_240,19.085769359827104,72.7417984645857,19.03008086315571,72.63857130246,12.49,15,0,4,21.12,1,21.12,4.0,4.0
ride_241,19.007145475843803,72.83363528606843,19.02772025939117,72.86463225055725,3.98,1,0,0,8.57,1,8.57,4.8,4.1
ride_242,19.089172465897317,72.86116660593564,19.122641716489223,72.83864877751843,4.41,20,1,1,12.58,3,8.81,4.6,4.6
ride_243,19.17384139189208,72.94643292316843,19.19416898464931,72.99340563709843,5.43,22,0,5,9.17,2,7.79,4.2,4.0
ride_244,18.983926286056082,73.00239193524429,19.032919345753314,72.89122156986163,12.89,9,1,3,34.27,2,29.13,4.3,4.9
ride_245,19.13307286890325,73.0068881794683,19.055835347383653,72.89957324218555,14.17,11,0,0,21.67,2,18.42,4.5,4.2
ride_246,19.11983933542049,72.80307001560894,19.013283589758252,72.69348164422317,16.52,22,0,4,24.29,1,24.29,4.0,4.5
ride_247,19.131357518462398,73.00208575382253,19.18969146292165,72.90939679175783,11.7,5,0,2,19.32,4,10.63,4.1,4.7
ride_248,19.01533660944017,72.98213796934198,18.950535103009003,72.87554819197877,13.32,10,1,4,34.56,1,34.56,3.7,4.2
ride_249,19.066161302468743,72.88121928992467,18.97946870603097,72.96043869623746,12.74,3,0,5,23.06,2,19.6,4.9,5.0
ride_250,19.162759655140512,72.98696150257865,19.273944100257005,72.91578401790545,14.45,17,1,2,32.53,1,32.53,4.7,4.6
ride_251,18.92853933446547,73.00395460154566,18.810663313933546,73.11444533112878,17.52,9,1,1,38.18,4,21.0,4.8,4.5
ride_252,18.931016784175167,72.76004664388202,19.00863922317319,72.71615805622498,9.79,15,0,4,18.22,3,12.75,4.0,5.0
ride_253,18.96031298108028,72.91198137319003,19.028422992099983,72.84500880697598,10.34,19,1,0,25.48,2,21.66,4.1,4.3
ride_254,19.15782324908339,72.99830459076651,19.26601949070949,72.9704153870809,12.38,5,0,2,20.76,1,20.76,3.9,4.8
ride_255,19.00312041563367,72.74988928309823,18.911782722627706,72.82176178825027,12.66,22,0,2,22.08,2,18.77,4.9,4.6
ride_256,19.036213532227347,72.84414071969849,18.91663898696955,72.81301728285477,13.69,6,0,1,23.75,2,20.19,3.8,4.5
ride_257,19.03090069487643,72.85782722095007,18.975848683110822,72.88669466859996,6.83,0,0,4,11.75,3,8.23,3.6,4.1
ride_258,18.97550661762312,72.84593886235267,18.95045643402265,72.73538686114857,11.95,2,0,4,21.74,2,18.48,3.9,4.3
ride_259,19.183803248296545,72.85363682442826,19.285950405286655,72.78467825317757,13.47,12,0,0,23.41,1,23.41,4.5,4.8
ride_260,18.938693704257744,72.74127633549884,18.823660159604998,72.69141127538798,13.83,19,1,6,31.98,3,22.38,4.2,4.6
ride_261,19.131754281093826,72.94108059008889,19.204004627438955,72.89228457701655,9.53,12,0,0,15.53,2,13.2,4.9,4.4
ride_262,19.109215565630794,72.73397656007728,19.073562638822953,72.61568609527195,13.05,22,0,6,23.0,1,23.0,3.6,4.2
ride_263,19.093308738154505,72.8563800557051,19.027732849083236,72.92124987270135,9.98,0,0,2,16.82,1,16.82,4.9,4.5
ride_264,19.05681748106889,72.78322741817014,19.03148314220204,72.73457009739354,5.84,15,0,6,11.72,2,9.96,4.1,4.9
ride_265,19.20488347699555,72.82234548182963,19.255868319414056,72.70888794831865,13.19,8,1,6,30.17,1,30.17,4.4,4.9
ride_266,19.09140669478594,73.02099658332533,19.18419842149764,72.93226047302302,13.91,19,1,2,35.7,2,30.35,4.8,4.7
ride_267,19.18455251687044,72.94705760460626,19.110905828410353,72.91771952834507,8.75,6,0,0,13.85,2,11.77,4.7,4.7
ride_268,18.98635239447643,72.93699135406732,18.917962737592813,72.97400203557171,8.54,6,0,0,13.82,1,13.82,4.1,4.6
ride_269,19.09412283937139,72.8764491638753,18.981312233498613,72.835030143932,13.28,15,0,0,21.62,1,21.62,3.7,4.1
ride_270,19.162085310430843,73.01672149031907,19.107216790113583,72.9811325091817,7.16,14,0,5,11.78,1,11.78,4.8,4.4
ride_271,19.050087710571567,73.00839419378758,18.992044337218296,72.95957237952817,8.25,23,0,0,13.8,1,13.8,3.9,4.5
ride_272,19.209421487353204,72.88675180389622,19.18112530570525,72.90844980024306,3.88,10,1,6,11.33,2,9.63,3.9,4.5
ride_273,18.93694606727202,72.8146198212041,18.964293688767455,72.85374315430913,5.12,9,1,4,13.65,2,11.6,3.8,4.7
ride_274,19.22133402624185,72.90869783232952,19.129987881445732,72.84977621783347,11.89,4,0,2,20.39,3,14.27,3.8,4.9
ride_275,19.186249368893215,73.01315068339922,19.286271263970477,72.96192257119638,12.35,14,0,6,20.22,2,17.19,4.2,4.7
ride_276,19.000880461907514,72.85362113657847,19.11226458657872,72.82396473857689,12.77,2,0,6,23.22,1,23.22,4.8,4.2
ride_277,19.11752189825563,72.76121519096944,19.047639078433917,72.66613184409174,12.66,11,0,0,21.85,2,18.57,3.9,4.1
ride_278,19.035743520851575,73.01817114239604,19.083132039158674,73.12080950762677,12.01,16,0,2,20.12,1,20.12,4.3,4.2
ride_279,19.108780620017818,72.74308550402226,19.049745380844325,72.6624909688709,10.72,10,1,6,24.72,2,21.02,3.6,4.5
ride_280,19.062254214398408,73.00851269727696,19.096463614449792,72.89783443184896,12.24,20,1,4,31.25,1,31.25,4.9,4.1
ride_281,19.209400110544983,72.96604192650571,19.241384571006144,72.93585584629939,4.76,10,1,0,13.75,1,13.75,4.5,4.9
ride_282,18.973405417397203,72.96686504183627,18.884289373116317,73.00640441710941,10.75,9,1,4,26.6,3,18.62,4.8,4.3
ride_283,18.928077893800413,72.92388568018242,19.021196228629762,72.81423928813727,15.5,0,0,5,26.17,2,22.24,4.7,4.3
ride_284,19.156604133796133,72.75562284663735,19.21494078402274,72.82432950138454,9.7,19,1,5,26.04,2,22.13,4.1,4.1
ride_285,18.99124520587106,72.90265815906398,18.957309039264572,72.97966017812242,8.93,9,1,0,25.1,2,21.33,3.9,4.9
ride_286,18.938499568083905,72.84411576183466,19.021532043432366,72.79681827223517,10.49,16,0,3,17.57,1,17.57,3.9,4.8
ride_287,19.00740085207938,72.84772499096348,19.09351415740686,72.80238305569242,10.7,1,0,6,18.76,1,18.76,3.6,4.4
ride_288,18.96847056565964,73.00617850846552,19.057911687983683,72.96566092181476,10.82,13,0,0,16.43,4,9.03,3.6,4.6
ride_289,19.202237382121794,72.97672239499471,19.17015199445649,72.87814633660776,10.95,8,1,3,28.73,1,28.73,4.6,4.8
ride_290,19.09345803589204,72.8532460830619,19.128150261032207,72.88888930836526,5.38,22,0,3,10.41,3,7.29,4.2,4.5
ride_291,19.008947139432998,72.80744444521974,19.055652850160627,72.89426464621229,10.5,1,0,3,18.5,1,18.5,4.9,4.6
ride_292,19.174904314500193,72.84978723617435,19.275235909928895,72.94000598715134,14.64,12,0,1,24.15,2,20.53,4.3,4.9
ride_293,19.09341054948866,72.77143507194629,19.177630940351552,72.67523535470599,13.78,12,0,6,22.61,1,22.61,4.1,4.1
ride_294,19.04247859292364,72.88427323627396,19.162132935692842,72.91757418319054,13.76,2,0,4,21.96,3,15.38,4.4,4.2
ride_295,19.03672936636805,72.79197315722685,19.09949095394699,72.8877965302985,12.25,12,0,3,19.42,2,16.51,4.5,4.5
ride_296,19.214379877644113,72.76765103236207,19.157799689270586,72.73240422024483,7.3,1,0,3,13.79,1,13.79,4.6,5.0
ride_297,19.1499497217558,72.95115371111852,19.04651243406846,72.91878757489498,11.99,20,1,4,28.35,1,28.35,4.8,4.1
ride_298,19.015587872619562,72.77507981091208,19.085761075250367,72.72081160565904,9.67,14,0,5,15.18,4,8.35,3.9,4.6
ride_299,19.17741700713416,72.87887109756464,19.236895020347227,72.84655947850743,7.43,2,0,4,12.03,2,10.23,3.8,4.9
ride_300,19.032196431070812,72.86241159933428,18.969149188508744,72.97066031898369,13.37,0,0,6,24.14,2,20.52,3.9,4.9
ride_301,19.178864049669155,72.91563600095462,19.228689372540625,73.03303215938516,13.52,6,0,5,23.78,3,16.65,4.0,4.9
ride_302,19.18873041793955,72.74774812626606,19.238551529235597,72.78050772288194,6.52,3,0,1,11.43,4,6.28,3.9,4.7
ride_303,19.148909123001616,72.95474154576542,19.25679642385604,73.0685435780905,16.93,20,1,1,41.5,1,41.5,3.9,4.3
ride_304,19.116873796348898,72.76067889263851,19.20906908663341,72.79880890563551,11.01,23,0,0,20.19,1,20.19,4.7,4.6
ride_305,19.09097769005589,72.87208059449077,19.20415201614595,72.75454174876565,17.63,1,0,3,29.33,2,24.93,4.9,4.6
ride_306,19.19814845889946,72.84415356912228,19.108621693283123,72.86451062717667,10.18,1,0,4,18.12,1,18.12,4.0,4.9
ride_307,19.222100854588895,72.84137562410199,19.324398377838502,72.92861297505553,14.6,9,1,4,35.94,1,35.94,4.2,4.1
ride_308,19.118652481796403,72.7989362314936,19.057909407317926,72.89165396590664,11.86,22,0,5,18.16,1,18.16,4.6,4.3
ride_309,19.15860500422017,72.79199155399998,19.05170884930173,72.73433370189086,13.34,13,0,1,20.14,1,20.14,4.6,4.2
ride_310,19.09897039078588,72.82387248225483,19.12303228667594,72.73011970909151,10.21,3,0,0,15.83,1,15.83,4.3,4.9
ride_311,19.21998926565801,72.89888216587438,19.307767134979933,72.78943232517955,15.08,3,0,5,23.9,2,20.32,4.1,4.7
ride_312,19.02670726749442,72.93415135608261,18.99224645621949,73.00506826241825,8.38,19,1,4,20.43,1,20.43,3.6,4.1
ride_313,19.00336801446035,72.73636703205196,19.092406093860195,72.70926084289583,10.3,9,1,5,28.71,2,24.4,4.7,4.5
ride_314,19.20289707605866,72.84971410902024,19.17566242340899,72.90604056819528,6.65,2,0,5,11.07,1,11.07,3.6,4.0
ride_315,18.94590919462261,72.80010751183228,18.860325798187745,72.8971858368123,13.96,18,1,5,32.47,1,32.47,4.8,5.0
ride_316,19.069504459752658,72.8669227144729,18.96325065106481,72.92166319878258,13.14,14,0,4,21.67,1,21.67,3.8,4.1
ride_317,19.11375244305011,72.95179337999878,19.17524738115771,72.99595116148518,8.26,1,0,4,12.99,4,7.14,3.7,4.6
ride_318,18.969540630573647,72.84026243694106,18.91313988010343,72.7500673099715,11.37,2,0,5,18.97,1,18.97,4.5,4.4
ride_319,19.16958571566963,72.96646741523959,19.211206386155798,72.9002210044856,8.36,8,1,4,19.81,4,10.9,4.8,4.8
ride_320,18.940236349347845,72.96904173826084,19.044313180508976,73.06002609019345,15.01,9,1,5,35.7,2,30.35,3.6,4.8
ride_321,19.150385797091232,72.85042467385762,19.175452985188617,72.80471608368651,5.55,22,0,6,9.71,1,9.71,4.7,4.5
ride_322,18.96324860159539,72.81741440914658,19.06792590632465,72.74934556197393,13.66,11,0,3,21.98,1,21.98,4.3,4.2
ride_323,18.93947970239699,72.771853534099,18.98363531562952,72.68316227355794,10.54,16,0,0,18.21,3,12.75,3.8,4.7
ride_324,19.192114360895975,72.84717075659103,19.113434830589803,72.95944348875192,14.68,4,0,5,26.26,4,14.44,3.9,4.4
ride_325,19.046503572018942,72.73195112801864,19.00426694937882,72.83717245621688,12.02,22,0,6,18.51,1,18.51,3.5,5.0
ride_326,19.01200718596878,72.85015130598502,19.08498756542025,72.89433608246583,9.35,17,1,5,24.93,2,21.19,3.9,4.6
ride_327,19.014252882489682,72.8385221483313,19.059709788930522,72.75442321077999,10.18,6,0,0,18.93,3,13.25,4.2,4.4
ride_328,19.12064273396212,72.80431227315104,19.01965232510662,72.72960647803312,13.7,17,1,6,30.7,4,16.89,4.0,4.6
ride_329,19.01786237753512,72.94748180550769,18.90629543038082,73.00057882530787,13.6,5,0,0,20.98,2,17.83,4.1,4.6
ride_330,19.04982985567938,72.9266755781311,19.11537607317881,72.96078216017126,8.12,10,1,0,22.41,3,15.69,3.8,4.6
ride_331,18.95523352765124,72.77382438386901,19.05205179378283,72.82080449633514,11.84,2,0,5,18.62,2,15.83,3.8,4.6
ride_332,19.03016598089607,72.85618706549307,18.925255969509028,72.89267061001564,12.28,14,0,6,19.92,2,16.93,3.8,4.0
ride_333,18.998323220322067,72.95092346108176,19.115825508317958,73.05112203763164,16.78,19,1,5,43.77,4,24.07,3.8,4.3
ride_334,18.99259774706373,72.91650687379283,19.108269829303765,72.80234378600125,17.59,21,0,6,28.7,2,24.39,4.0,4.5
ride_335,19.188674921848378,72.73200795769732,19.29397005136284,72.8362177457548,16.02,8,1,4,39.9,2,33.91,4.9,4.9
ride_336,19.112754105703456,72.96386612335084,19.014972249705927,73.0093888769249,11.88,0,0,6,19.44,1,19.44,3.7,4.6
ride_337,18.990092412851336,72.91888300244844,19.03369827136084,72.96002595318525,6.5,16,0,6,12.7,1,12.7,4.5,4.8
ride_338,19.16855200656312,72.84352825875972,19.249228415073272,72.82301381669984,9.23,4,0,1,15.69,1,15.69,4.8,4.7
ride_339,19.035597683399562,72.9023705327153,19.099116390747174,72.96565672288023,9.7,13,0,3,17.45,1,17.45,4.7,4.4
ride_340,19.168863626819093,72.91626941312084,19.270565273250494,72.89371025380457,11.55,7,0,0,19.1,1,19.1,3.7,4.7
ride_341,19.040620657409185,72.84044921550421,18.953368346973843,72.90546438682351,11.87,6,0,6,20.1,3,14.07,4.5,4.0
ride_342,19.155254549544114,72.84602934426971,19.05905250651523,72.88324318283067,11.39,12,0,2,20.22,3,14.16,4.1,4.9
ride_343,19.020372122078204,72.93368558836788,18.921577251584978,73.01371088332522,13.84,12,0,1,23.66,1,23.66,4.2,4.7
ride_344,19.07349089725096,72.76100489284775,19.1878289450378,72.79809820583444,13.3,20,1,3,30.76,1,30.76,4.6,4.5
ride_345,19.022716433971826,72.75921816369845,18.953234074147055,72.83233214856857,10.9,23,0,6,18.33,3,12.83,4.6,4.6
ride_346,19.128657713389615,72.85202122479018,19.097223385079005,72.73604909733922,12.68,0,0,1,22.63,1,22.63,4.1,4.7
ride_347,19.172842999218595,72.84940618801544,19.09362477427652,72.89872504130138,10.22,13,0,6,16.46,4,9.05,4.7,4.1
ride_348,18.97364322937246,72.85336460871521,19.032160817324765,72.9038242823575,8.4,14,0,3,13.13,1,13.13,3.8,4.4
ride_349,19.157195393907834,72.99737030793064,19.10165294884108,73.02040856465511,6.63,14,0,2,12.84,1,12.84,3.8,4.1
ride_350,18.983156074573362,72.93705092849139,18.920246057854055,72.87045160312958,9.9,18,1,5,25.2,2,21.42,4.5,4.4
ride_351,19.066199975916362,72.84605190298558,19.024178116941002,72.79086524384377,7.45,23,0,2,13.24,3,9.27,4.1,4.3
ride_352,19.211472300719745,72.95418366736634,19.24885306724863,72.98809398491437,5.47,0,0,1,10.58,1,10.58,3.8,4.3
ride_353,18.986264573147423,72.83925395234407,18.885640132196883,72.75969283086226,13.97,8,1,0,31.47,3,22.03,3.8,4.2
ride_354,18.980396936022988,72.77605381434893,19.038411300331394,72.88934917458906,13.55,20,1,2,36.13,1,36.13,3.8,4.5
ride_355,18.926399111791856,72.75707617055782,19.024234936830577,72.71995078109525,11.56,12,0,5,17.86,3,12.5,4.7,4.9
ride_356,19.05862506793174,72.82297487044777,19.03844443094102,72.74178532448309,8.82,3,0,5,15.75,4,8.66,4.6,4.4
ride_357,19.085981913238186,73.0045178981649,19.05278664632611,73.09401892313247,10.1,1,0,5,17.13,1,17.13,3.7,4.2
ride_358,19.003684130618826,72.73046586613619,19.076769230631832,72.82828307249449,13.11,15,0,6,22.82,1,22.82,4.1,4.2
ride_359,19.170790724875967,73.01581871571209,19.087643461626083,73.05924250478445,10.31,3,0,3,15.94,3,11.16,3.7,5.0
ride_360,19.05444162076481,72.83789803787009,19.014827436836836,72.91469204421634,9.2,21,0,4,14.24,1,14.24,4.0,4.8
ride_361,19.15007782939115,72.99753803019192,19.1959882632289,73.08672996337812,10.67,3,0,6,17.08,2,14.51,4.1,4.8
ride_362,19.0725735171387,72.89503425696685,18.998382267004853,72.92817564697748,8.96,13,0,0,16.46,1,16.46,3.9,4.9
ride_363,19.220135331817573,73.00719326998096,19.241948742256934,72.91411969583308,10.07,7,0,2,16.29,2,13.85,4.2,4.4
ride_364,19.05364616170423,72.90138851273711,18.977033106242462,72.81006669600349,12.84,11,0,2,22.37,3,15.66,4.1,4.3
ride_365,19.11762122990029,72.83077735332448,19.176970977961027,72.87749452225445,8.22,11,0,0,15.57,3,10.9,4.3,4.4
ride_366,19.047412838931418,72.75637012398848,19.0099046745053,72.80327043418164,6.46,15,0,0,11.32,3,7.92,4.6,5.0
ride_367,19.043346544637203,72.80505418750622,18.988344132668,72.69893903449841,12.72,15,0,5,21.76,4,11.97,4.4,4.9
ride_368,19.10792877125761,72.85163714380751,19.198758126088048,72.74390795362434,15.17,20,1,0,38.96,1,38.96,3.5,4.8
ride_369,19.18713027019025,72.92114427018566,19.245376501069142,72.94984420849828,7.14,1,0,2,12.05,2,10.24,4.8,4.7
ride_370,19.081301331792247,72.76787012166365,18.96612777727934,72.83359041550797,14.55,4,0,1,24.63,1,24.63,4.1,4.8
ride_371,19.142744541804753,72.95968143496519,19.09253385590935,72.91042028844548,7.61,8,1,4,21.04,3,14.73,3.8,4.4
ride_372,19.18433690055788,72.79405716461316,19.120876918640192,72.83058644513184,8.03,11,0,6,14.69,3,10.28,4.6,4.3
ride_373,19.128277945673467,72.7698676837852,19.155691553481976,72.8011252421014,4.48,23,0,5,8.81,2,7.49,4.2,4.6
ride_374,19.18649129035931,72.81877967781324,19.23014599308448,72.75930396278386,7.91,16,0,2,14.65,4,8.06,4.1,4.5
ride_375,19.02092327006943,72.95788311661109,19.119517251770063,72.99936759307013,11.8,0,0,6,19.72,1,19.72,4.3,4.8
ride_376,18.982323664705547,73.01088848420002,18.94618863820676,72.93138522758017,9.28,1,0,1,16.76,3,11.73,3.9,4.6
ride_377,19.115527962677405,72.7831030533285,19.05538761640236,72.85875727450725,10.39,3,0,6,16.26,1,16.26,3.7,4.0
ride_378,19.070595566879494,72.77568041474501,19.0961313941741,72.67545770722049,10.91,13,0,5,19.03,2,16.18,4.0,4.1
ride_379,19.01220846002726,72.94843356672193,18.98289746360101,73.02104841476995,8.3,15,0,5,13.6,1,13.6,4.4,4.9
ride_380,19.041828961289312,72.77044356604317,19.00388219255081,72.80183391091471,5.36,5,0,5,10.55,1,10.55,3.8,4.9
ride_381,18.993661185443393,72.9253066302305,18.941315709775054,72.86318302381153,8.75,17,1,3,24.04,1,24.04,4.7,5.0
ride_382,19.180557238301887,72.8822936091587,19.206513861058042,72.94454816629163,7.15,22,0,6,13.91,3,9.73,4.7,4.8
ride_383,18.97212080985567,72.92499690795681,19.077595519757477,72.83994898563192,14.75,6,0,3,23.45,1,23.45,4.6,4.2
ride_384,18.965309760183118,72.74701421092207,19.079341233564275,72.72341218984084,12.92,13,0,6,21.07,1,21.07,4.4,4.4
ride_385,19.137375260811126,72.77818833316591,19.21065878377824,72.71458321580059,10.54,15,0,6,17.72,1,17.72,4.0,4.4
ride_386,19.206310229851024,73.02739113716694,19.17107822407341,72.94691137542114,9.32,5,0,1,14.67,2,12.47,3.5,4.2
ride_387,19.21621298792302,72.9370515866592,19.186221664621527,73.03957296531051,11.27,9,1,5,29.31,1,29.31,4.0,4.1
ride_388,18.96643937309722,72.88913471226851,18.94623098319395,72.77930889595005,11.77,12,0,4,17.79,1,17.79,4.3,4.2
